Prefecture,Subprefecture,GID_2,area198589,area199094,area199599,area200004,area200509,area201014,area201519,areachange,percchange
Aichi,Ōguchi,JPN.1.40_1,0.8145,0.0639,2.9277,1.2555,2.7468,1.8225,2.2932,1.4787,181.5469613
Aichi,Ōharu,JPN.1.41_1,0.8694,0.6462,0.5733,0.6957,0.6255,0.3897,0.3402,-0.5292,-60.86956522
Aichi,Otowa,JPN.1.43_1,0.963,0.5175,0.6453,0.7074,0.7884,0.6687,0.6543,-0.3087,-32.05607477
Aichi,Shippō,JPN.1.47_1,1.4049,1.5282,0.8847,1.0539,1.4355,1.0395,1.1178,-0.2871,-20.43561819
Aichi,Shitara,JPN.1.48_1,2.3976,2.6289,2.2347,2.3751,2.2347,2.3013,1.8855,-0.5121,-21.35885886
Aichi,Taketoyo,JPN.1.51_1,2.1753,2.2113,1.9584,1.6497,1.8243,1.5237,1.269,-0.9063,-41.66321887
Aichi,Tōei,JPN.1.53_1,0.0765,0.2151,0.1746,0.1485,0.1683,0.1332,0.0729,-0.0036,-4.705882353
Aichi,Tōgō,JPN.1.54_1,2.5227,2.6604,2.1267,2.1699,2.3193,1.9656,1.7523,-0.7704,-30.53870853
Aichi,Toyoyama,JPN.1.62_1,0.0504,0.0387,0.2637,0.2583,0.2664,0.1368,0.0828,0.0324,64.28571429
Akita,Fujisato,JPN.2.3_1,9.6498,7.9758,7.695,7.0488,6.6447,6.5655,6.2505,-3.3993,-35.22663682
Akita,Gojōme,JPN.2.4_1,15.6978,14.6511,13.1256,13.3389,13.1265,13.1859,11.3544,-4.3434,-27.66884532
Akita,Hachirōgata,JPN.2.5_1,15.5709,14.1795,14.1561,13.3254,13.5369,13.6647,8.4186,-7.1523,-45.93376105
Akita,Happō,JPN.2.6_1,25.5681,24.1956,23.3217,20.259,21.1446,19.7451,19.2825,-6.2856,-24.58375867
Akita,Ikawa,JPN.2.8_1,11.5812,9.9612,9.0171,9.2574,9.3177,9.1863,8.2845,-3.2967,-28.46596208
Akita,Kosaka,JPN.2.13_1,7.056,5.643,4.8519,5.1093,4.7772,4.9563,4.0356,-3.0204,-42.80612245
Akita,Misato,JPN.2.14_1,50.7159,52.1775,50.4531,44.6292,46.1484,46.1556,43.9101,-6.8058,-13.41946017
Akita,Mitane,JPN.2.15_1,59.4819,50.0733,47.7972,44.8281,44.1837,45.2862,41.4531,-18.0288,-30.30972447
Akita,Semboku,JPN.2.21_1,57.1059,50.9445,48.3516,69.0606,42.2181,41.8086,36.7956,-20.3103,-35.56602733
Akita,Ugo,JPN.2.22_1,30.8961,31.8375,30.3741,27.5553,26.6634,26.8335,25.9731,-4.923,-15.93404993
Aomori,Ajigasawa,JPN.3.1_1,14.6817,12.8538,13.986,10.5966,10.7523,12.1887,11.439,-3.2427,-22.08667934
Aomori,Fujisaki,JPN.3.3_1,25.0479,23.7195,23.2479,20.9466,20.0592,20.7252,19.0593,-5.9886,-23.90859114
Aomori,Fukaura,JPN.3.4_1,10.0467,7.0866,7.5483,5.2335,5.8455,5.742,6.6771,-3.3696,-33.53937114
Aomori,Gonohe,JPN.3.5_1,16.263,15.9786,16.0632,12.8088,12.3624,11.5254,12.4623,-3.8007,-23.3702269
Aomori,Hashikami,JPN.3.8_1,1.6596,1.9287,1.6902,0.7821,0.8352,0.4653,0.6066,-1.053,-63.44902386
Aomori,Hiranai,JPN.3.11_1,11.2185,10.1754,9.945,8.6112,8.7399,7.6716,6.4593,-4.7592,-42.42278379
Aomori,Imabetsu,JPN.3.13_1,2.7801,2.3607,2.2473,1.6983,1.2006,0.8226,0.6822,-2.0979,-75.46131434
Aomori,Itayanagi,JPN.3.15_1,17.8506,16.6689,16.1766,14.787,14.1399,14.4153,13.2147,-4.6359,-25.97055561
Aomori,Nakadomari,JPN.3.20_1,27.7749,23.3118,24.8463,22.6197,20.9637,21.0123,18.0909,-9.684,-34.86601212
Aomori,Nanbu,JPN.3.21_1,7.3593,8.2899,7.5888,6.5421,6.4566,6.0138,6.4467,-0.9126,-12.40063593
Aomori,Noheji,JPN.3.23_1,2.7828,1.89,2.0871,1.8819,1.1421,1.1772,0.9126,-1.8702,-67.20569211
Aomori,Oirase,JPN.3.24_1,16.2576,13.9248,13.6629,7.4952,6.1812,5.5323,6.4053,-9.8523,-60.60119575
Aomori,Ōma,JPN.3.25_1,0.7182,1.503,0.4491,0.4617,0.2178,0.2862,0.1773,-0.5409,-75.31328321
Aomori,Ōwani,JPN.3.26_1,3.501,3.2751,2.9619,2.8107,2.3265,2.2635,1.5102,-1.9908,-56.86375321
Aomori,Rokunohe,JPN.3.28_1,15.3639,15.2883,16.1937,12.1887,11.7036,9.7902,11.0511,-4.3128,-28.0709976
Aomori,Sannohe,JPN.3.30_1,3.9843,4.4199,3.9357,3.3048,3.1122,2.8449,2.8575,-1.1268,-28.28100294
Aomori,Shichinohe,JPN.3.31_1,38.0592,35.9613,33.9552,28.4787,25.7157,27.8037,27.396,-10.6632,-28.01740446
Aomori,Sotogahama,JPN.3.33_1,6.2721,5.7303,4.4199,3.8007,2.4624,2.9466,3.2904,-2.9817,-47.53910174
Aomori,Takko,JPN.3.34_1,6.1929,5.9166,5.3793,4.4802,3.9618,3.3066,3.4551,-2.7378,-44.2086906
Aomori,Tōhoku,JPN.3.35_1,22.3992,23.76,21.2445,17.1387,14.6043,14.9724,15.6861,-6.7131,-29.9702668
Aomori,Tsuruta,JPN.3.38_1,31.2111,30.3732,28.9188,26.7768,25.4547,25.092,24.0183,-7.1928,-23.04564722
Aomori,Yokohama,JPN.3.39_1,3.0456,4.6746,3.5163,2.187,1.8234,1.7568,1.6119,-1.4337,-47.07446809
Aomori,Yomogita,JPN.3.40_1,11.8287,11.7927,11.2239,9.6561,8.2305,8.3592,7.9227,-3.906,-33.0213802
Chiba,Chōnan,JPN.4.4_1,5.9715,5.1993,6.0102,5.0877,5.5404,4.4469,4.3263,-1.6452,-27.55086662
Chiba,Chōsei,JPN.4.5_1,10.1151,10.1736,9.5409,8.3448,8.6283,8.469,8.3763,-1.7388,-17.19014147
Chiba,Ichinomiya,JPN.4.11_1,4.2138,4.1697,3.9987,3.4929,3.4758,3.2958,3.1698,-1.044,-24.77573686
Chiba,Inba,JPN.4.12_1,17.1558,16.9479,16.3287,16.146,16.3791,16.983,15.8823,-1.2735,-7.423145525
Chiba,Kōzaki,JPN.4.22_1,8.1999,7.5393,8.0712,7.6779,7.3737,6.7833,6.0858,-2.1141,-25.78202173
Chiba,Kujūkuri,JPN.4.23_1,5.9166,6.0282,5.2353,5.2209,5.7411,4.7097,4.824,-1.0926,-18.46668695
Chiba,Kyonan,JPN.4.24_1,0.8289,1.1826,1.1178,0.9315,0.9657,0.981,0.7353,-0.0936,-11.29207383
Chiba,Motono,JPN.4.28_1,13.0356,12.7908,12.9339,12.555,12.9681,12.9438,12.1734,-0.8622,-6.614194974
Chiba,Mutsuzawa,JPN.4.29_1,5.607,5.031,5.8041,4.5414,4.7457,4.2507,4.0167,-1.5903,-28.36276083
Chiba,Nagara,JPN.4.30_1,3.7071,3.1176,3.4092,3.0717,3.3255,3.1347,2.9016,-0.8055,-21.7285749
Chiba,Ōamishirasato,JPN.4.35_1,17.478,16.3566,16.8561,16.3827,16.5897,13.6818,15.1902,-2.2878,-13.08959835
Chiba,Onjuku,JPN.4.36_1,1.4652,1.413,1.53,0.9144,1.0197,0.7596,0.7956,-0.6696,-45.7002457
Chiba,Ōtaki,JPN.4.37_1,6.0822,6.0939,6.4269,5.1597,5.5017,5.238,4.8528,-1.2294,-20.21308079
Chiba,Sakae,JPN.4.38_1,17.4924,17.2233,17.3466,16.9452,17.2692,17.0748,15.5079,-1.9845,-11.34492694
Chiba,Shibayama,JPN.4.41_1,6.4827,5.7564,5.9139,5.2056,5.0112,4.6539,4.7106,-1.7721,-27.33583229
Chiba,Shirako,JPN.4.42_1,7.3206,7.7472,7.4043,6.921,7.0974,6.7338,6.9174,-0.4032,-5.507745267
Chiba,Shisui,JPN.4.44_1,2.2005,1.8504,1.9548,1.8315,1.8171,2.0538,1.6182,-0.5823,-26.46216769
Chiba,Tako,JPN.4.47_1,20.3328,19.7163,18.936,18.2457,18.4995,17.8344,17.9955,-2.3373,-11.49521955
Chiba,Tōnoshō,JPN.4.51_1,15.8976,15.4449,13.8258,14.8851,14.346,14.4171,14.0193,-1.8783,-11.81499094
Chiba,Yokoshibahikari,JPN.4.55_1,25.1316,24.5088,23.8257,23.652,23.3676,22.8663,22.5621,-2.5695,-10.22417992
Ehime,Ainan,JPN.5.1_1,1.8855,2.763,2.9358,3.1581,2.4228,1.9809,1.9692,0.0837,4.439140811
Ehime,Ikata,JPN.5.2_1,0.0234,0.0162,0.0585,0.2835,0.0171,0.0072,0.0369,0.0135,57.69230769
Ehime,Kamijima,JPN.5.5_1,0.0783,0.0954,0.0279,0.0171,0.0207,0.018,0.009,-0.0693,-88.50574713
Ehime,Kihoku,JPN.5.6_1,4.3992,2.9853,4.2606,4.5342,4.2048,3.9663,3.5955,-0.8037,-18.26923077
Ehime,Kumakōgen,JPN.5.7_1,1.0368,2.007,1.8396,1.6434,1.6119,1.5075,1.3275,0.2907,28.03819444
Ehime,Masaki,JPN.5.8_1,3.123,5.5935,2.1555,5.1399,7.4646,3.1716,0.6723,-2.4507,-78.47262248
Ehime,Matsuno,JPN.5.9_1,1.8198,1.3446,1.377,1.557,1.2609,1.341,0.9162,-0.9036,-49.65380811
Ehime,Tobe,JPN.5.16_1,0.3987,0.2304,0.1224,0.1674,0.1089,0.1107,0.054,-0.3447,-86.45598194
Ehime,Uchiko,JPN.5.18_1,1.0908,1.026,0.4923,0.8253,1.0188,0.252,0.4311,-0.6597,-60.47854785
Fukui,Echizen,JPN.6.2_1,11.5506,10.7712,10.3122,9.8658,9.702,9.0963,8.0964,-3.4542,-29.90494
Fukui,Eiheiji,JPN.6.4_1,9.27,8.5365,8.7417,8.1693,7.7328,7.0065,6.4485,-2.8215,-30.4368932
Fukui,Ikeda,JPN.6.6_1,3.636,3.4119,3.3939,3.1626,3.1212,2.97,2.6064,-1.0296,-28.31683168
Fukui,Mihama,JPN.6.8_1,8.4582,7.8741,7.137,6.7311,6.8211,6.2649,6.3549,-2.1033,-24.86699298
Fukui,Minamiechizen,JPN.6.9_1,7.7832,7.488,7.2,6.9309,6.7986,6.2244,6.0282,-1.755,-22.54856614
Fukui,Ōi,JPN.6.11_1,5.9427,5.8734,0.0018,4.7025,4.8663,4.8942,4.4001,-1.5426,-25.95789793
Fukui,Takahama,JPN.6.15_1,3.0555,2.8737,0.0009,2.5488,2.5623,2.43,2.2347,-0.8208,-26.86303387
Fukui,Wakasa,JPN.6.17_1,20.6946,19.4697,15.6447,17.9613,19.4211,15.8652,15.4881,-5.2065,-25.15873706
Fukuoka,Ashiya,JPN.7.3_1,0.4014,0.1656,0.2754,0.8784,0.36,0.0657,0.1944,-0.207,-51.56950673
Fukuoka,Chikujō,JPN.7.6_1,14.724,8.8155,5.5701,8.9658,5.9337,4.3497,6.7743,-7.9497,-53.99144254
Fukuoka,Chikuzen,JPN.7.8_1,14.9841,12.5694,0.612,5.5863,2.4516,9.009,7.344,-7.6401,-50.98804733
Fukuoka,Fukuchi,JPN.7.10_1,2.1762,3.1437,0.6435,2.0448,1.3455,1.5498,0.801,-1.3752,-63.19272126
Fukuoka,Hirokawa,JPN.7.13_1,0.2349,1.4931,0.1917,1.0188,0.0882,0.5706,0.8766,0.6417,273.1800766
Fukuoka,Hisayama,JPN.7.14_1,0.234,0.5553,0.2889,0.6561,0.8964,0.8784,0.3285,0.0945,40.38461538
Fukuoka,Itoda,JPN.7.17_1,0.7893,1.0872,0.0774,0.7812,0.4374,0.4671,0.3744,-0.4149,-52.56556442
Fukuoka,Kanda,JPN.7.19_1,5.094,2.0718,2.4417,3.843,2.5659,1.0755,2.4561,-2.6379,-51.7844523
Fukuoka,Kasuya,JPN.7.21_1,0.3942,0.99,0.3546,1.269,1.2897,1.1691,0.5292,0.135,34.24657534
Fukuoka,Kawara,JPN.7.22_1,1.8747,1.305,1.1646,1.6281,1.3212,0.432,0.7587,-1.116,-59.52952472
Fukuoka,Kawasaki,JPN.7.23_1,2.2842,1.8072,1.0791,2.4435,1.656,0.9261,1.7577,-0.5265,-23.04964539
Fukuoka,Keisen,JPN.7.24_1,1.944,1.6623,0.1314,2.0952,1.2474,0.9441,1.9746,0.0306,1.574074074
Fukuoka,Kōge,JPN.7.27_1,1.9368,0.1908,0.1332,0.8766,0.2097,0.6516,0.7308,-1.206,-62.26765799
Fukuoka,Kotake,JPN.7.28_1,0.36,0.2961,0.2061,0.5634,0.4266,0.6597,0.9531,0.5931,164.75
Fukuoka,Kurate,JPN.7.29_1,6.4287,3.6936,3.8664,3.4893,3.6135,1.8621,1.9323,-4.4964,-69.94260115
Fukuoka,Kurogi,JPN.7.30_1,1.0287,0.7299,0.3789,0.8298,0.2151,0.2196,0.4185,-0.6102,-59.3175853
Fukuoka,Miyako,JPN.7.33_1,16.8786,7.9884,3.5424,8.2683,4.6143,1.8801,4.6143,-12.2643,-72.66183214
Fukuoka,Miyama,JPN.7.34_1,17.1162,17.5383,1.4886,19.6362,6.9651,12.0096,8.6625,-8.4537,-49.39005153
Fukuoka,Mizumaki,JPN.7.36_1,1.5966,0.7623,0.5679,1.7001,0.594,0.2412,0.3969,-1.1997,-75.14092446
Fukuoka,Nakagawa,JPN.7.38_1,1.3932,0.3753,0.5013,0.9639,0.9855,1.188,0.5526,-0.8406,-60.33591731
Fukuoka,Nijō,JPN.7.40_1,1.9251,2.9106,1.7253,1.7361,3.042,3.8466,2.3463,0.4212,21.87938289
Fukuoka,Okagaki,JPN.7.43_1,3.3444,2.9745,1.7181,2.6631,1.899,1.1691,1.332,-2.0124,-60.1722282
Fukuoka,Ōki,JPN.7.45_1,8.2998,6.2118,0.9207,7.2711,4.9428,5.04,3.6918,-4.608,-55.51941011
Fukuoka,Onga,JPN.7.47_1,5.8716,3.5667,2.6892,2.7711,2.4993,1.2861,2.0223,-3.8493,-65.55793991
Fukuoka,Ōtō,JPN.7.49_1,2.124,1.5057,0.3879,1.6812,1.0152,0.5508,1.0665,-1.0575,-49.78813559
Fukuoka,Sasaguri,JPN.7.50_1,0.2565,0.4842,0.2988,0.4707,0.7452,0.6255,0.6768,0.4203,163.8596491
Fukuoka,Shima,JPN.7.51_1,1.6686,3.7944,3.9906,2.6352,2.9574,3.3948,2.1249,0.4563,27.34627832
Fukuoka,Shime,JPN.7.52_1,0.4662,0.261,0.2448,0.2187,0.2988,0.2628,0.1701,-0.2961,-63.51351351
Fukuoka,Shingū,JPN.7.53_1,0.4599,0.2322,0.3438,0.3366,0.4491,0.3807,0.1404,-0.3195,-69.47162427
Fukuoka,Soeda,JPN.7.54_1,1.7928,1.4607,1.8243,2.115,1.6182,1.0602,1.6884,-0.1044,-5.823293173
Fukuoka,Sue,JPN.7.55_1,0.3996,0.4221,0.1854,0.3933,0.6534,0.4716,0.306,-0.0936,-23.42342342
Fukuoka,Tachiarai,JPN.7.56_1,9.4563,7.8363,0.3528,5.8068,2.4111,4.5603,2.7054,-6.7509,-71.39050157
Fukuoka,Tachibana,JPN.7.57_1,0.4572,0.873,0.0495,0.7218,0.1989,0.3087,0.36,-0.0972,-21.25984252
Fukuoka,Umi,JPN.7.61_1,0.1647,0.0459,0.1494,0.1692,0.252,0.1467,0.1125,-0.0522,-31.69398907
Fukuoka,Yoshitomi,JPN.7.65_1,4.8222,2.8791,1.3338,4.2786,1.1052,3.2922,2.9484,-1.8738,-38.85778275
Fukushima,Aizubange,JPN.8.1_1,33.633,36.3069,36.4581,30.8889,32.2218,33.3108,31.5288,-2.1042,-6.256355365
Fukushima,Aizumisato,JPN.8.2_1,29.9475,32.274,32.4072,28.0098,28.5858,29.4039,27.1368,-2.8107,-9.385424493
Fukushima,Asakawa,JPN.8.4_1,4.0455,4.2741,4.5621,4.2282,4.0239,4.2804,4.0536,0.0081,0.200222469
Fukushima,Bandai,JPN.8.5_1,3.8097,4.6728,4.3326,3.7818,3.7062,3.8007,3.2526,-0.5571,-14.62319868
Fukushima,Furudono,JPN.8.8_1,1.5696,1.6164,2.1951,1.7775,1.6191,1.9755,1.8657,0.2961,18.8646789
Fukushima,Futaba,JPN.8.9_1,6.1506,7.0092,7.0209,5.9445,5.8095,1.9395,0.072,-6.0786,-98.8293825
Fukushima,Hanawa,JPN.8.10_1,7.5312,7.6941,8.8911,7.3611,7.2324,7.4475,7.2936,-0.2376,-3.154875717
Fukushima,Hirata,JPN.8.12_1,2.4624,2.6307,3.1437,2.7765,2.3634,2.6955,2.6676,0.2052,8.333333333
Fukushima,Hirono,JPN.8.13_1,2.0313,2.25,2.4327,1.9107,2.2923,0.504,1.1385,-0.8928,-43.95214887
Fukushima,Iino,JPN.8.14_1,0.4707,0.5382,0.4887,0.4275,0.4113,0.3834,0.4536,-0.0171,-3.632887189
Fukushima,Inawashiro,JPN.8.16_1,29.6478,28.8153,28.5624,28.5174,29.4669,25.7238,24.3603,-5.2875,-17.83437557
Fukushima,Ishikawa,JPN.8.17_1,4.8555,5.0265,6.2262,5.7303,5.5638,5.9553,5.7816,0.9261,19.07321594
Fukushima,Kagamiishi,JPN.8.20_1,10.0314,10.8144,11.7558,10.2591,9.9054,9.4716,9.7038,-0.3276,-3.265745559
Fukushima,Kaneyama,JPN.8.21_1,0.8964,0.891,1.0359,0.945,0.711,0.8847,0.549,-0.3474,-38.75502008
Fukushima,Kawamata,JPN.8.23_1,1.8225,1.9188,2.0367,1.5939,1.4517,0.8091,1.0863,-0.7362,-40.39506173
Fukushima,Kōri,JPN.8.27_1,4.4037,3.3957,4.0023,3.1032,3.0276,3.0978,3.2544,-1.1493,-26.09850807
Fukushima,Kunimi,JPN.8.29_1,6.0489,5.4594,6.2613,4.6422,4.4055,4.7061,4.95,-1.0989,-18.16693944
Fukushima,Miharu,JPN.8.30_1,1.485,1.7073,1.9953,1.7802,1.4193,1.6362,1.4985,0.0135,0.909090909
Fukushima,Minamiaizu,JPN.8.31_1,8.3196,8.9946,9.0513,6.9957,7.3971,7.5321,6.4836,-1.836,-22.06836867
Fukushima,Mishima,JPN.8.33_1,0.1845,0.2097,0.2484,0.2097,0.2205,0.2178,0.1548,-0.0297,-16.09756098
Fukushima,Namie,JPN.8.36_1,15.3963,16.6086,16.8597,12.4227,12.7683,2.2059,0.7668,-14.6295,-95.01958263
Fukushima,Naraha,JPN.8.37_1,5.0607,5.7717,6.2253,4.8789,5.2434,1.2753,0.6687,-4.392,-86.78641295
Fukushima,Nishiaizu,JPN.8.39_1,3.9771,4.6431,4.581,3.8889,3.7683,3.7215,3.006,-0.9711,-24.41728898
Fukushima,Ōkuma,JPN.8.41_1,6.642,7.2369,7.7031,5.4864,5.7546,1.7685,0.0621,-6.5799,-99.06504065
Fukushima,Ono,JPN.8.42_1,2.8746,3.1905,3.8439,3.2382,2.7729,3.1878,3.2103,0.3357,11.67814652
Fukushima,Shimogō,JPN.8.45_1,3.3921,3.5856,3.2886,2.8269,2.8503,3.0609,2.3679,-1.0242,-30.19368533
Fukushima,Shinchi,JPN.8.46_1,8.8254,7.9416,8.3511,7.4628,7.4385,6.6321,6.1902,-2.6352,-29.85926983
Fukushima,Tadami,JPN.8.51_1,3.8925,3.8718,3.9438,2.646,2.6082,2.2734,2.3958,-1.4967,-38.45086705
Fukushima,Tamakawa,JPN.8.52_1,3.1797,3.6333,4.14,3.4389,3.582,3.9528,3.528,0.3483,10.95386357
Fukushima,Tanagura,JPN.8.54_1,8.3178,8.7345,9.8667,9.1215,8.8551,9.3636,9.0531,0.7353,8.840077905
Fukushima,Tomioka,JPN.8.56_1,7.3143,7.9236,8.3322,6.336,6.4656,2.0871,0.1323,-7.182,-98.19121447
Fukushima,Yabuki,JPN.8.57_1,11.4822,12.0699,13.6233,12.1311,11.6586,11.9142,11.2374,-0.2448,-2.131995611
Fukushima,Yamatsuri,JPN.8.58_1,1.1934,1.4355,2.0601,1.5336,1.1844,1.2645,1.1772,-0.0162,-1.357466063
Fukushima,Yanaizu,JPN.8.59_1,1.4121,1.8225,1.8432,1.7694,1.5489,1.602,1.3662,-0.0459,-3.250478011
Gifu,Anpachi,JPN.9.1_1,0.8298,0.1287,7.1676,6.3081,5.8932,5.8086,6.0786,5.2488,632.537961
Gifu,Ginan,JPN.9.5_1,0.3186,0.0846,0.4005,0.3483,0.2619,0.3681,0.2223,-0.0963,-30.2259887
Gifu,Godo,JPN.9.6_1,1.7856,3.4137,4.8096,4.8258,4.3227,4.9968,4.0491,2.2635,126.7641129
Gifu,Hichiso,JPN.9.9_1,0.3537,0.2934,0.1503,0.396,0.2673,0.3852,0.3339,-0.0198,-5.597964377
Gifu,Ibigawa,JPN.9.12_1,10.0332,10.0899,5.7186,11.5569,11.7747,14.0715,8.8389,-1.1943,-11.90348044
Gifu,Ikeda Town,JPN.9.13_1,5.1849,6.7284,5.9769,7.2972,6.2955,6.4161,5.1957,0.0108,0.208297171
Gifu,Kasamatsu,JPN.9.17_1,0.2538,0.1017,0.2988,0.2331,0.1764,0.5202,0.171,-0.0828,-32.62411348
Gifu,Kawabe,JPN.9.18_1,0.8469,0.7785,1.0611,1.4211,1.2204,1.4832,1.1079,0.261,30.81827843
Gifu,Kitagata,JPN.9.19_1,0.0846,0.6588,0.9171,1.0314,1.0098,0.9801,0.8361,0.7515,888.2978723
Gifu,Mitake,JPN.9.22_1,0.9144,0.6939,0.4608,0.8307,0.8298,0.8307,0.6399,-0.2745,-30.01968504
Gifu,Ono,JPN.9.28_1,0.6822,0.5625,2.0862,1.5993,1.9377,2.1915,1.8351,1.1529,168.9973615
Gifu,Sakahogi,JPN.9.29_1,0,0,0.0036,0.0027,0.0036,0.009,0.0036,0.0036,#DIV/0!
Gifu,Sekigahara,JPN.9.31_1,1.0809,0.8793,0.6903,0.774,0.6876,0.6453,0.5949,-0.486,-44.96253122
Gifu,Shirakawa,JPN.9.32_1,0.63,0.5265,0.4257,0.5679,0.4464,0.387,0.5103,-0.1197,-19
Gifu,Tarui,JPN.9.36_1,5.6466,6.9768,5.4261,6.2262,6.6195,7.2963,6.2604,0.6138,10.87025821
Gifu,Tomika,JPN.9.38_1,0.81,1.2033,0.8487,1.7379,1.3878,1.9575,1.5777,0.7677,94.77777778
Gifu,Wanouchi,JPN.9.40_1,3.699,2.3895,11.1627,10.6929,10.0791,10.9719,10.1682,6.4692,174.8905109
Gifu,Yaotsu,JPN.9.42_1,0.6777,0.8397,0.8946,1.3293,1.0179,1.1628,0.8874,0.2097,30.94289509
Gifu,Yōrō,JPN.9.43_1,21.3498,23.6466,24.5997,25.0272,21.5703,24.0174,23.1165,1.7667,8.27501897
Gunma,Chiyoda,JPN.10.2_1,11.79,10.6011,8.7741,6.8454,6.534,6.4188,7.1739,-4.6161,-39.15267176
Gunma,Fujimi,JPN.10.3_1,1.6092,2.8368,2.3274,0.6156,0.9126,0.5886,0.7236,-0.8856,-55.03355705
Gunma,Higashiagatsuma,JPN.10.5_1,2.1303,1.5255,1.5732,1.1835,1.3419,1.116,1.3662,-0.7641,-35.86818758
Gunma,Itakura,JPN.10.7_1,25.7562,18.6804,21.7539,21.3912,20.7792,18.0873,18.5364,-7.2198,-28.03130897
Gunma,Kanna,JPN.10.8_1,0.0288,0.0585,0.0207,0.009,0.0045,0.0117,0.027,-0.0018,-6.25
Gunma,Kanra,JPN.10.9_1,0.2349,0.549,0.4545,0.1989,0.1935,0.2196,0.2277,-0.0072,-3.0651341
Gunma,Katashina,JPN.10.10_1,0.5004,0.7749,0.5148,1.1925,0.6831,1.0692,0.5148,0.0144,2.877697842
Gunma,Kuni,JPN.10.13_1,0.2691,0.3852,0.369,0.3213,0.3861,0.1908,0.1278,-0.1413,-52.5083612
Gunma,Kusatsu,JPN.10.14_1,0.0954,0.2268,0.0783,0.0153,0.0207,0.0252,0.1431,0.0477,50
Gunma,Meiwa,JPN.10.16_1,9.5274,8.2053,7.0767,6.4557,6.7815,5.4297,5.7573,-3.7701,-39.57113168
Gunma,Minakami,JPN.10.18_1,1.2654,2.4696,2.7918,2.7486,2.619,2.0907,1.7613,0.4959,39.18918919
Gunma,Naganohara,JPN.10.19_1,0.945,0.4608,1.3644,0.1953,0.3672,0.6552,1.5588,0.6138,64.95238095
Gunma,Nakanojō,JPN.10.20_1,1.584,1.1772,1.2753,1.1088,1.2312,0.9855,1.1934,-0.3906,-24.65909091
Gunma,Ōizumi,JPN.10.23_1,4.1589,4.9221,2.8575,2.1105,2.0547,2.0349,2.6982,-1.4607,-35.12226791
Gunma,Ōra,JPN.10.24_1,12.4263,10.476,8.7372,7.641,5.2038,5.7933,7.4304,-4.9959,-40.20424422
Gunma,Shimonita,JPN.10.27_1,0.2196,0.1845,0.1854,0.063,0.0675,0.0792,0.09,-0.1296,-59.01639344
Gunma,Shintō,JPN.10.28_1,0.7866,0.8568,0.8415,0.4806,0.5679,0.4923,0.5823,-0.2043,-25.97254005
Gunma,Takayama,JPN.10.31_1,0.45,0.7011,0.5922,0.576,0.5985,0.468,0.513,0.063,14
Gunma,Tamamura,JPN.10.32_1,6.9525,7.6266,2.5407,4.3884,3.6108,3.573,4.1319,-2.8206,-40.56957929
Gunma,Tsumagoi,JPN.10.35_1,1.0476,1.5777,2.1888,0.3942,0.432,1.0476,1.9323,0.8847,84.45017182
Gunma,Yoshii,JPN.10.37_1,3.6018,3.8304,3.5469,2.0169,2.0214,1.8765,2.1942,-1.4076,-39.08045977
Gunma,Yoshioka,JPN.10.38_1,1.8027,1.2042,1.4184,0.7299,0.837,0.7434,0.7497,-1.053,-58.41238143
Hiroshima,Akiōta,JPN.11.1_1,1.1358,2.4714,1.2474,0.9198,0.9126,1.1106,0.5193,-0.6165,-54.27892235
Hiroshima,Fuchū,JPN.11.4_1,0.0009,0.0027,0.0027,0.0018,0.0009,0.0009,0,-0.0009,-100
Hiroshima,Jinsekikōgen,JPN.11.10_1,2.3706,4.3875,2.7819,2.3463,2.4327,3.2211,1.8396,-0.531,-22.39939256
Hiroshima,Kaita,JPN.11.11_1,0.0432,0.0252,0.0144,0.0144,0.0036,0.0018,0.0009,-0.0423,-97.91666667
Hiroshima,Kitahiroshima,JPN.11.12_1,13.0968,22.311,14.4792,11.2932,11.8764,11.5965,10.5867,-2.5101,-19.16575041
Hiroshima,Kumano,JPN.11.13_1,0.8226,0.8487,0.7173,0.567,0.513,0.4158,0.2115,-0.6111,-74.28884026
Hiroshima,Ōsakikamijima,JPN.11.18_1,0.3672,0.2619,0.3285,0.2655,0.2709,0.2106,0.1269,-0.2403,-65.44117647
Hiroshima,Saka,JPN.11.20_1,0.0063,0.0018,0.0018,0,0.0045,0.0045,0.0036,-0.0027,-42.85714286
Hiroshima,Sera,JPN.11.21_1,8.9424,13.9707,12.0258,9.9414,9.7317,9.6579,8.0073,-0.9351,-10.45692432
Hokkaido,Abira,JPN.12.2_1,9.4482,7.7859,8.8353,7.2252,4.869,3.8439,4.1796,-5.2686,-55.76300248
Hokkaido,Aibetsu,JPN.12.3_1,13.6287,12.5271,14.67,12.3543,11.9835,12.5109,11.0925,-2.5362,-18.6092584
Hokkaido,Akkeshi,JPN.12.6_1,3.897,10.3455,4.7763,1.1547,3.2328,0.9675,8.253,4.356,111.778291
Hokkaido,Ashoro,JPN.12.9_1,1.5633,6.3882,4.0419,1.4004,5.3532,3.4551,2.3337,0.7704,49.28036845
Hokkaido,Assabu,JPN.12.10_1,14.7978,10.5993,9.4041,5.7501,6.291,4.8213,4.0167,-10.7811,-72.85610023
Hokkaido,Atsuma,JPN.12.11_1,17.9595,21.8916,24.6555,18.0999,15.9462,12.9753,9.6534,-8.3061,-46.24906039
